y_true,y_pred,y_prob,auc
1,0,0.28517178,0.6666666666666666
0,0,0.36887732,0.6666666666666666
0,0,0.33629137,0.6666666666666666
1,1,0.88558125,0.6666666666666666
1,0,0.52967054,0.6666666666666666
0,0,0.32338798,0.6666666666666666
