y_true,y_pred,y_prob,auc
0,1,0.64888996,0.888888888888889
1,1,0.67731357,0.888888888888889
1,0,0.5480138,0.888888888888889
0,0,0.2867176,0.888888888888889
1,1,0.95018387,0.888888888888889
0,0,0.13281463,0.888888888888889
