y_true,y_pred,y_prob,auc
1,0,0.24419472,0.888888888888889
0,0,0.29873708,0.888888888888889
0,0,0.1955649,0.888888888888889
1,1,0.9280961,0.888888888888889
1,0,0.46880892,0.888888888888889
0,0,0.12414069,0.888888888888889
