y_true,y_pred,y_prob,auc
1,0,0.10210027,0.6666666666666666
0,0,0.2457714,0.6666666666666666
0,0,0.32052782,0.6666666666666666
1,1,0.69592685,0.6666666666666666
1,0,0.37984043,0.6666666666666666
0,0,0.2586442,0.6666666666666666
