y_true,y_pred,y_prob,auc
1,0,0.037381,0.6666666666666666
0,0,0.46578485,0.6666666666666666
0,0,0.30323383,0.6666666666666666
1,1,0.98031026,0.6666666666666666
1,0,0.5146126,0.6666666666666666
0,0,0.23859766,0.6666666666666666
