y_true,y_pred,y_prob,auc
1,0,0.11038437,0.6666666666666666
0,0,0.3700151,0.6666666666666666
0,0,0.17004013,0.6666666666666666
1,1,0.8461928,0.6666666666666666
1,0,0.38408062,0.6666666666666666
0,0,0.17747536,0.6666666666666666
