y_true,y_pred,y_prob,auc
0,1,0.5914238816738816,1.0
1,1,0.7044318181818181,1.0
1,1,0.7238055555555555,1.0
0,1,0.5009960317460317,1.0
1,1,0.7513445165945164,1.0
0,0,0.2726381673881673,1.0
